"Country Name","Country Code","Indicator Name","Indicator Code","1995","2000","2005","2010","2014",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)","NW.NCA.MIRO.PC","6.46682090050713","4.82735454262214","100.504366810817","640.154651143209","655.693848305482",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)","NW.NCA.MLEA.PC","0.0818489746023155","0.695199532408701","1.43711986920946","11.9006022696101","12.0961002251504",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)","NW.NCA.MNIC.PC","10.8782793284613","19.5023751274853","64.8580206149689","136.080237324451","79.5085503969212",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)","NW.NCA.MPHO.PC","0.0770632067718526","0.383034463275034","0.297419929403829","41.7892025933102","36.5606378167368",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)","NW.NCA.MSIL.PC","0","0","0","0","7.14149127319061",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)","NW.NCA.MTIN.PC","0","0","0","0.0014719773971744","0.0152369486417172",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)","NW.NCA.MZIN.PC","1.08869073328932","1.99190251227625","1.31130507912827","39.8748203488082","11.1387978037615",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets: coal (constant 2014 US$)","NW.NCA.SACO.PC","306.516434731826","133.675059326218","459.743578365834","890.724382099795","601.800873129807",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets: gas (constant 2014 US$)","NW.NCA.SAGA.PC","1552.72017717476","1350.95396768322","2656.05554907045","2380.92364429669","2196.37813925238",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets: minerals (constant 2014 US$)","NW.NCA.MINR.PC","153.580196292748","104.0630837754","306.365804642525","1287.69047732004","1314.63201632962",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets: oil (constant 2014 US$)","NW.NCA.SAOI.PC","1754.98323974135","2514.25447923615","4589.90022010203","5945.2246253872","5916.30138483742",
"Europe & Central Asia","ECS","Natural capital, agricultural land (constant 2014 US$)","NW.NCA.AGRI.TO","5564050465708.23","4874640030330.25","4536135299994.28","4471278434612.44","4875749803915.02",
"Europe & Central Asia","ECS","Natural capital, agricultural land: cropland (constant 2014 US$)","NW.NCA.CROL.TO","3043703033472.11","2526287755097.53","2421756597409.83","2411742268754.12","2603189119372.06",
"Europe & Central Asia","ECS","Natural capital, agricultural land: pastureland (constant 2014 US$)","NW.NCA.PASL.TO","2520347432236.12","2348352275232.71","2114378702584.45","2059536165858.32","2272560684542.96",
"Europe & Central Asia","ECS","Natural capital, forests (constant 2014 US$)","NW.NCA.FORE.TO","1628326489238.19","1632193388258.34","1646544301214.02","1616777920905.62","1629869200411.46",
"Europe & Central Asia","ECS","Natural capital, forests: nontimber (constant 2014 US$)","NW.NCA.FNTI.TO","1154012201429.2","1179372379264.27","1197068400614.34","1219373060194.71","1231501344331.83",
"Europe & Central Asia","ECS","Natural capital, forests: timber (constant 2014 US$)","NW.NCA.FTIM.TO","474314287808.992","452821008994.07","449475900599.681","397404860710.909","398367856079.631",
"Europe & Central Asia","ECS","Natural capital, protected areas (constant 2014 US$)","NW.NCA.PRAR.TO","1020862609420.53","1191261145837.69","1255278565394.31","1318439251608.66","1450028733606.46",
"Europe & Central Asia","ECS","Natural capital, subsoil assets (constant 2014 US$)","NW.NCA.SSOI.TO","3058207314724.58","3348353705403.28","6609316655164.49","8809995609042.12","8535715314441.89",
"Europe & Central Asia","ECS","Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)","NW.NCA.MBAU.TO","11904480182.7719","6799217048.38275","6033589790.18968","4315726574.42355","2710783187.79228",
"Europe & Central Asia","ECS","Natural capital, subsoil assets, minerals: copper (constant 2014 US$)","NW.NCA.MCOP.TO","81168943367.0703","51030765609.9763","82275009643.7925","253717282023.507","247735176370.424",
